Style:	Стиль:
Navigation	Навигация
Forward	Показать следующий объект
Optimize a column:	Оптимизировать столбец:
Default Style	Базовый
Ta_bs	Знаки табуляции
Parallel	Параллельно
Optimal	Оптимально
Before	Перед
Through	Сквозное
Click to automatically trim unnecessary parts of the image	Автоматическая обрезка изображения
Edit the trimmed area of the image	Изменить обрезку изображения
Row Height	Высота строки
Combine identical entries with p or _pp	Объединить одинаковые элементы с p или pp
From bibliography database	Из базы данных библиографии
Entry	Элемент
Size	Размер
Margin	Поля
Normal (2.54cm)	Обычные (2,54 см)
List	Список
List 1	Маркированный список 1
List 1 Cont.	Продолжение маркированного списка 1
List 2	Маркированный список 2
List 2 Cont.	Продолжение маркированного списка 2
List 3	Маркированный список 3
List 3 Cont.	Продолжение маркированного списка 3
List 4	Маркированный список 4
List 4 Cont.	Продолжение маркированного списка 4
List 5	Маркированный список 5
List 5 Cont.	Продолжение маркированного списка 5
Para_graph alignment	Выравнивание абзаца
_Tabs	Знаки табуляции
_Spaces	Пробелы
Normal (1")	Обычные (1")
The following characters are not valid and have been removed: 	Следующие некорректные символы были удалены: 
Character Styles	Стили символов
Text	Текст
_Standard	_Стандарт
Status	Состояние
This HTML document contains %PRODUCTNAME Basic macros. They were not saved with the current export settings.	Эта документ HTML содержит макросы %PRODUCTNAME Basic. Они не были сохранены из-за настроек указанных для экспорта документов.
Click to follow link	Щелчок для перехода по ссылке
Грамматика (венгерский)	Аграмматика (венгериатәи)
%PRODUCTNAME линейный решатель	%PRODUCTNAME CoinMP аҵәаӷәатә ҳасабга
%PRODUCTNAME CoinMP линейный решатель	%PRODUCTNAME CoinMP аҵәаӷәатә ҳасабга
Уровень эпсилон (0-3)	Епсилон аҩаӡара (0-3)
Модель не является линейной.	Амодель ҵәаӷәатәӡам.
Модель является неограниченной.	Амодель ҳәаадоуп.
Лимит времени истёк.	Аамҭа алимит нҵәеит.
Конверт C4	Аконверт C4
Конверт C5	Аконверт C5
Конверт C6	Аконверт C6
Конверт C6/5	Аконверт C6/5
Конверт DL	Аконверт DL
C	C
D	D
E	E
Конверт #8 ((Monarch)	Аконверт #8 ((Monarch)
Конверт #6 3/4 (Personal)	Аконверт #6 3/4 (Personal)
Конверт #9	Аконверт #9
Конверт #10	Аконверт #10
Конверт #11	Аконверт #11
Конверт #12	Аконверт #12
16 Kai (16k)	16 Kai (16k)
32 Kai большой	Идуу 32 Kai
Statement	Statement
Quarto	Quarto
10x14	10x14
Конверт 14	Аконверт 14
Конверт C3	Аконверт C3
Итальянский конверт	Италиатәи аконверт
9x11	9x11
10x11	10x11
15x11	15x11
SuperA	SuperA
SuperB	SuperB
Letter Plus	Letter Plus
A4 Plus	A4 Plus
12x11	12x11
А7	A7
А8	A8
А9	A9
А10	A10
B0 (ISO)	B0 (ISO)
B1 (ISO)	B1 (ISO)
B2 (ISO)	B2 (ISO)
B3 (ISO)	B3 (ISO)
B7 (ISO)	B7 (ISO)
B8 (ISO)	B8 (ISO)
B9 (ISO)	B9 (ISO)
B10 (ISO)	B10 (ISO)
Конверт C2	Аконверт C2
Конверт C7	Аконверт C7
Конверт C8	Аконверт C8
Arch A	Arch A
Arch B	Arch B
Arch C	Arch C
Arch D	Arch D
Arch E	Arch E
16k (195 x 270)	16k (195 x 270)
16k (197 x 273)	16k (197 x 273)
Число страниц	Адаҟьақәа рхыԥхьаӡара
Дополнительно	Ииагатәуп
Печатать только выделение	Икьыԥхьтәуп иалкаау мацара
Услуги	Амаҵзура:
Скрыть %PRODUCTNAME	Иҵәахтәуп %PRODUCTNAME
Скрыть другие	Иҵәахтәуп егьырҭқәа
Показать все	Иаарԥштәуп зегьы
Выйти из %PRODUCTNAME	Иҭыҵтәуп %PRODUCTNAME аҟынтәи
Свернуть	Еикәарҳәтәуп
Развернуть	Еиҵыхтәуп
Сделать снимок экрана	Иҟаҵатәуп аекран ақәҭыхымҭа
Закрыть документ	Иарктәуп адокумент
О~К	~OK
От~менить	~Иаҟәыхтәуп
Д~а	Ааи
Н~ет	М~ап
~Повторить	Аиҭаҟаҵара
~Справка	~Ацхыраагӡа
