Автоматикала *абжажәпа*	Автоматически *полужирный*
Иԥсахлатәуп 1/2 ... ½ ...ала	Заменять 1/2 ... на ½ ...
Еилкаалатәуп URL	Распознавать URL
Еидҵалатәуп цәаҳәактәи абзацқәа	Объединять однострочные абзацы
Иқәыргылатәуп астиль «Ихадоу атеқст»	Установить стиль «Основной текст»
Иқәыргылатәуп астиль «Ихадоу атеқст ахьаҵ ацны»	Установить стиль «Основной текст с отступом»
Иқәыргылатәуп астиль «Шьҭахьҟатәи ахьаҵ»	Установить стиль «Обратный отступ»
Иқәыргылатәуп астиль «Ахы $(ARG1)»	Установить стиль «Заголовок $(ARG1)»
Иқәыргылатәуп астиль «Ахьӡынҵа» ма «Аномерркра»	Установить стиль «Список» или «Нумерация»
Еидҵатәуп абзацқәа	Объединить абзацы
Иаԥҵатәуп ареферат	Создать реферат
Абзацқәа аҩаӡара аҟны	Абзацев в уровне
Аелемент ахьӡ	Имя элемента
Иацҵатәуп адрес ахь	Добавить к адресу
Аблок ҿыц адрес ацны	Новый блок с адресом
1. Ииажәга адрес зцу аелемент абрахь	1. Перетащите элемент с адресом сюда
Ииаcтәуп армарахь	Влево
Ииаcтәуп арӷьарахь	Вправо
2. Ԥсшәаҳәарак	2. Произвольное приветствие
Ианыхтәкп адрес аҟынтәи	Удалить из адреса
Ари афаил ыҟоуп	Файл уже существует
Адокумент ахьӡ '%1' змоу ыҟоуп.	Документ с именем '%1' уже существует.
Еиқәшәырха ари адокумент даҽа хьӡык аҭаны.	Пожалуйста, сохраните этот документ под другим именем.
Аҭак ҟаҵатәуп	Ответить
Ианыхтәуп акомментариқәа зегьы $1 аҟынтә	Удалить все комментарии от $1
Ианыхтәуп акомментариқәа зегьы	Удалить все комментарии
Акомментариқәа зегьы рформат...	Форматировать все комментарии...
ASCII афильтр апараметрқәа	Параметры фильтра ASCII
Истандарту ашрифтқәа:	Стандартные шрифты:
Абзац аимҟьара:	Разрыв абзаца:
CR & LF	CR & LF
CR	CR
LF	LF
Аҭакырақәа разалхра	Подбор полей
Иазалышәх адрес зҵазкуа адырқәа рхыҵхырҭа аҭакырақәа.	Назначьте поля источника данных, содержащие адрес.
Ахәаԥшра	Просмотр
Аҭакыра иақәшәақәо	Совпадающие с полем
Иазалхтәуп астильқәа	Назначить стили
Иҭажәгал абыржәы, ари ахархәара шәҭахызар.	Введите сейчас, если хотите использовать это.
Аԥошьҭа дәықәызҵо асервер:	Сервер исходящей почты:
Аԥошьҭа дәықәызҵо асервери аԥошьҭа здызкыло асервери рхы иадырхәоит иаку архиарақәа	Сервер исходящей почты использует те же настройки, что и сервер входящей почты
Аԥошьҭа здызкыло асервер:	Сервер входящей почты:
Асервер ахьӡ:	Имя сервера:
_POP3	_POP3
_IMAP	_IMAP
Ахыԥхьаӡаратә формат	Числовой формат
Аорнамент	Орнамент
Иаԥҵатәуп (атеқст мацара)	Создать (только текст)
Иалаԥсахтәуп (атеқст мацара)	Заменить (только текст)
Ахьӡ ԥсахтәуп...	Переименовать...
Амакрос...	Макрос...
Автотеқст	Автотекст
Акатегориақәа...	Категории...
Амҩа...	Путь...
Ибжьаргылатәуп	Вст_авить
Афаилтә системақәа	Файловой системы
А-Интернет	Интернета
Аркьаҿра:	Сокращение:
Абиблиографиатә зхьарԥшқәа рыриашара	Вставить библиографическую ссылку
Ахы	Имя
_Ианыхтәуп	Удалить
Еиҭашьақәыргылатәуп	Сброс
Аконтур	Структура
Ирхиатәуп	Настроить
Аиҿкаара	Организация:
Адевиз:	Девиз:
Атәыла/Араион:	Страна/Область:
Аҭыԥ:	Должность:
Аҩнтәи аҭел аномер	Номер дом. телефона
Асаит/e-mail:	Сайт/Эл. почта:
Афакс аномер	Факс
e-mail адрес	адрес эл. почты
Аԥошьҭатә индекс/Ақалақь:	Почтовый индекс/Город:
Аҭел/Амобилтә:	Телефон/Мобильный:
Амаҵуратә дырқәа	Служебные данные
Иауам ахьӡ ацҵара	Невозможно добавить название
Ахьӡ апараметрқәа	Параметры названия
Аҩаӡара:	Уровень:
Аиҟәшага	Разделитель:
Аномерркра ахқәа рыла	Нумерация по главам
Асимвол астиль:	Стиль символа:
Ихархәатәуп аҿыкәыршеи агагеи	Применить обрамление и тень
Акатегориеи афреими рформат	Формат категории и фрейма
