reportForm.problem_type.item1.title,Браузер не поддерживается,15,ссылка на двоичную сущность
reportForm.problem_type.item2.title,Не удалось пройти авторизацию,16,ссылка на внешнюю сущность в атрибуте
reportForm.problem_type.item3.title,Не отображается плагин,17,объявление XML или текста не в начале сущности
reportForm.problem_type.item4.title,Потеряна часть содержимого,18,неизвестная кодировка
reportForm.problem_type.item5.title,Страница функционирует неверно,19,"кодировка, указанная в объявлении XML, некорректна"
reportForm.problem_type.item6.title,Страница отображается неправильно,20,незакрытый раздел CDATA
reportForm.problem_type.item7.title,Другая проблема,21,ошибка обработки ссылки на внешнюю сущность
reportForm.problem_type.item8.title,Доступ для людей с ограниченными возможностями,22,неавтономный документ
reportForm.problem_type.item9.title,Содержимое некорректно распечатано,23,неопределённое состояние синтаксического анализатора
reportForm.describe.title,Опишите проблему:,24,cущность объявленная в параметре сущности
reportForm.describe.accesskey,,27,префикс не связан c пространством имён
reportForm.platform.title,Платформа:,28,must not undeclare prefix
reportForm.product.title,Продукт:,29,incomplete markup in parameter entity
reportForm.gecko.title,Версия движка Gecko:,30,XML declaration not well-formed
reportForm.useragent.title,Useragent:,31,text declaration not well-formed
reportForm.language.title,Абызшәа:,32,illegal character(s) in public id
reportForm.email.title,Адрес эл. почты (необяз.):,38,зарезервированный префикс (xml) не должен быть необъявленным или связанным с другим пространством имён
reportForm.email.accesskey,,39,зарезервированный префикс (xmlns) не должен быть объявленным или необъявленным
reportForm.privacyPolicy.tooltip,Просмотреть политику приватности,40,префикс не должен быть связан с ни с одним из зарезервированных пространств имён
reportResults.showDetail.title,Показать детали,XMLParsingError,"Ошибка синтаксического анализа XML: %1$S
Адрес: %2$S
Строка %3$u, символ %4$u:"
reportResults.showDetail.accesskey,,Expected,. Ожидается: </%S>.
sendReport.label,Отправляется сообщение,location,source
